timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T19:40:21.902648,cam_1_video1,49,32,3,0,1,36,0.6142046451568604,456.087589263916,RED,HIGH,0
2025-11-02T19:40:22.159978,cam_2_video2,49,0,0,0,0,0,0.0,462.59331703186035,GREEN,LOW,30
2025-11-02T19:40:22.454646,cam_1_video1,50,30,3,0,0,33,0.6352063417434692,463.8099670410156,RED,HIGH,0
2025-11-02T19:40:22.755033,cam_2_video2,50,0,0,0,0,0,0.0,522.796630859375,GREEN,LOW,30
2025-11-02T19:40:23.073409,cam_1_video1,51,34,3,0,0,37,0.6108109354972839,551.5604019165039,RED,HIGH,0
2025-11-02T19:40:23.318680,cam_2_video2,51,0,0,0,0,0,0.0,478.3182144165039,GREEN,LOW,30
2025-11-02T19:40:23.624696,cam_1_video1,52,39,3,0,0,42,0.6173658967018127,474.102258682251,RED,HIGH,0
2025-11-02T19:40:23.946994,cam_2_video2,52,0,0,0,0,0,0.0,544.0733432769775,GREEN,LOW,30
2025-11-02T19:40:24.247466,cam_1_video1,53,41,1,0,0,42,0.6314705610275269,527.3675918579102,RED,HIGH,0
2025-11-02T19:40:24.566319,cam_2_video2,53,0,0,0,0,0,0.0,535.2859497070312,GREEN,LOW,30
2025-11-02T19:40:24.835193,cam_1_video1,54,35,1,0,0,36,0.6584611535072327,503.44276428222656,RED,HIGH,0
2025-11-02T19:40:25.057742,cam_2_video2,54,0,0,0,0,0,0.0,426.6188144683838,GREEN,LOW,30
2025-11-02T19:40:25.331856,cam_1_video1,55,34,1,0,0,35,0.6406517028808594,423.88176918029785,RED,HIGH,0
2025-11-02T19:40:25.577246,cam_2_video2,55,0,0,0,0,0,0.0,439.8670196533203,GREEN,LOW,30
2025-11-02T19:40:25.839263,cam_1_video1,56,30,1,0,0,31,0.6754111647605896,438.7829303741455,RED,HIGH,0
2025-11-02T19:40:26.068771,cam_2_video2,56,0,0,0,0,0,0.0,417.4668788909912,GREEN,LOW,30
2025-11-02T19:40:26.334451,cam_1_video1,57,28,1,0,0,29,0.7036304473876953,420.6230640411377,RED,HIGH,0
2025-11-02T19:40:26.607812,cam_2_video2,57,1,0,0,0,1,0.3442811369895935,468.6264991760254,GREEN,LOW,30
2025-11-02T19:40:26.905223,cam_1_video1,58,30,2,0,0,32,0.6596051454544067,491.0011291503906,RED,HIGH,0
