timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T19:39:55.242173,cam_2_video2,4,0,0,0,0,0,0.0,477.1609306335449,RED,LOW,0
2025-11-02T19:39:55.580141,cam_1_video1,5,27,1,0,2,30,0.6583166122436523,531.2881469726562,GREEN,HIGH,30
2025-11-02T19:39:55.861314,cam_2_video2,5,0,0,0,0,0,0.0,542.4995422363281,RED,LOW,0
2025-11-02T19:39:56.177554,cam_1_video1,6,26,1,0,5,32,0.6309648752212524,518.2902812957764,GREEN,HIGH,30
2025-11-02T19:39:56.499219,cam_2_video2,6,1,0,0,0,1,0.48724856972694397,563.5461807250977,RED,LOW,0
2025-11-02T19:39:56.806730,cam_1_video1,7,25,3,0,2,30,0.6648351550102234,548.3584403991699,GREEN,HIGH,30
2025-11-02T19:39:57.080521,cam_2_video2,7,1,0,0,0,1,0.601392388343811,506.0086250305176,RED,LOW,0
2025-11-02T19:39:57.399038,cam_1_video1,8,27,2,0,6,35,0.5943301916122437,501.01733207702637,GREEN,HIGH,30
2025-11-02T19:39:57.689343,cam_2_video2,8,1,0,0,0,1,0.6522853374481201,534.9926948547363,RED,LOW,0
2025-11-02T19:39:57.984146,cam_1_video1,9,29,1,0,2,32,0.649172306060791,505.04374504089355,GREEN,HIGH,30
2025-11-02T19:39:58.226807,cam_2_video2,9,1,0,0,0,1,0.5059232115745544,450.0889778137207,RED,LOW,0
2025-11-02T19:39:58.562800,cam_1_video1,10,27,2,0,2,31,0.656035840511322,500.99658966064453,GREEN,HIGH,30
2025-11-02T19:39:58.900271,cam_2_video2,10,0,0,0,0,0,0.0,592.6475524902344,RED,LOW,0
2025-11-02T19:39:59.265834,cam_1_video1,11,29,2,0,2,33,0.6722239255905151,627.3825168609619,GREEN,HIGH,30
2025-11-02T19:39:59.543718,cam_2_video2,11,0,0,0,0,0,0.0,579.6003341674805,RED,LOW,0
2025-11-02T19:39:59.798144,cam_1_video1,12,26,1,0,3,30,0.6764843463897705,448.5747814178467,GREEN,HIGH,30
2025-11-02T19:40:00.034888,cam_2_video2,12,0,0,0,0,0,0.0,424.8313903808594,RED,LOW,0
2025-11-02T19:40:00.316121,cam_1_video1,13,30,2,0,3,35,0.6614091992378235,448.87804985046387,GREEN,HIGH,30
