timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T21:26:21.460195,cam_2_v2,9,3,0,0,2,5,0.8252781629562378,1605.3900718688965,RED,LOW,0
2025-11-02T21:26:21.903387,cam_4_v4,10,0,0,0,0,0,0.0,1675.5599975585938,RED,LOW,0
2025-11-02T21:26:22.301944,cam_3_v3,10,22,3,0,0,25,0.7721093893051147,1492.9533004760742,RED,HIGH,0
2025-11-02T21:26:22.734151,cam_1_v1,10,4,0,0,1,5,0.5724547505378723,1615.3063774108887,GREEN,LOW,30
2025-11-02T21:26:23.122595,cam_2_v2,10,5,0,0,2,7,0.7289911508560181,1563.328504562378,RED,MEDIUM,0
2025-11-02T21:26:23.522610,cam_4_v4,11,0,0,0,0,0,0.0,1532.9623222351074,RED,LOW,0
2025-11-02T21:26:23.989574,cam_3_v3,11,22,2,0,0,24,0.7819816470146179,1481.351375579834,RED,HIGH,0
2025-11-02T21:26:24.423595,cam_1_v1,11,5,0,0,1,6,0.5171705484390259,1598.2601642608643,GREEN,MEDIUM,30
2025-11-02T21:26:24.864881,cam_2_v2,11,5,0,0,2,7,0.7595589756965637,1650.1226425170898,RED,MEDIUM,0
2025-11-02T21:26:25.222042,cam_4_v4,12,0,0,0,0,0,0.0,1598.2513427734375,RED,LOW,0
2025-11-02T21:26:25.629135,cam_3_v3,12,24,2,0,0,26,0.7577876448631287,1397.7646827697754,RED,HIGH,0
2025-11-02T21:26:26.056335,cam_1_v1,12,5,0,0,1,6,0.6143938899040222,1541.7094230651855,GREEN,MEDIUM,30
2025-11-02T21:26:26.456716,cam_2_v2,12,5,0,0,2,7,0.8024384379386902,1491.384744644165,RED,MEDIUM,0
