timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T19:41:29.786074,cam_1_video1,164,39,2,0,1,42,0.6789536476135254,582.8254222869873,RED,HIGH,0
2025-11-02T19:41:30.212633,cam_2_video2,164,2,0,0,0,2,0.41894710063934326,779.4642448425293,GREEN,LOW,30
2025-11-02T19:41:30.562145,cam_1_video1,165,40,1,0,3,44,0.6514194011688232,673.4926700592041,RED,HIGH,0
2025-11-02T19:41:30.868631,cam_2_video2,165,1,0,0,0,1,0.3902410864830017,586.3392353057861,GREEN,LOW,30
2025-11-02T19:41:31.231981,cam_1_video1,166,35,1,0,1,37,0.7184551358222961,580.519437789917,RED,HIGH,0
2025-11-02T19:41:31.494999,cam_2_video2,166,1,0,0,0,1,0.4716421961784363,553.4160137176514,GREEN,LOW,30
2025-11-02T19:41:31.823402,cam_1_video1,167,40,1,0,0,41,0.7023854851722717,521.442174911499,RED,HIGH,0
2025-11-02T19:41:32.091905,cam_2_video2,167,1,0,0,0,1,0.45155027508735657,510.4680061340332,GREEN,LOW,30
2025-11-02T19:41:32.416805,cam_1_video1,168,42,1,0,0,43,0.6737205386161804,507.763147354126,RED,HIGH,0
2025-11-02T19:41:32.692495,cam_2_video2,168,1,0,0,0,1,0.4415905773639679,524.937629699707,GREEN,LOW,30
2025-11-02T19:41:32.992586,cam_1_video1,169,41,1,0,0,42,0.686721920967102,494.92526054382324,RED,HIGH,0
2025-11-02T19:41:33.347092,cam_2_video2,169,1,0,0,0,1,0.4335417151451111,572.5400447845459,GREEN,LOW,30
2025-11-02T19:41:33.652065,cam_1_video1,170,40,1,0,1,42,0.6620870232582092,538.4445190429688,RED,HIGH,0
2025-11-02T19:41:33.877949,cam_2_video2,170,1,0,0,0,1,0.43505656719207764,440.16122817993164,GREEN,LOW,30
2025-11-02T19:41:34.123176,cam_1_video1,171,38,1,0,0,39,0.6609224081039429,395.1385021209717,RED,HIGH,0
2025-11-02T19:41:34.389572,cam_2_video2,171,1,0,0,0,1,0.4287276864051819,441.74814224243164,GREEN,LOW,30
2025-11-02T19:41:34.642324,cam_1_video1,172,38,0,0,0,38,0.6832877993583679,444.0443515777588,RED,HIGH,0
