timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T19:41:14.161774,cam_1_video1,139,40,1,0,0,41,0.6657837629318237,501.05762481689453,GREEN,HIGH,30
2025-11-02T19:41:14.488301,cam_2_video2,139,2,0,0,0,2,0.37324464321136475,604.3288707733154,RED,LOW,0
2025-11-02T19:41:14.853668,cam_1_video1,140,39,1,0,1,41,0.645889937877655,607.3963642120361,GREEN,HIGH,30
2025-11-02T19:41:15.151714,cam_2_video2,140,1,0,0,0,1,0.4751279950141907,585.4902267456055,RED,LOW,0
2025-11-02T19:41:15.490580,cam_1_video1,141,39,0,0,2,41,0.6286728382110596,555.5567741394043,GREEN,HIGH,30
2025-11-02T19:41:15.800351,cam_2_video2,141,2,0,0,0,2,0.5866252183914185,573.901891708374,RED,LOW,0
2025-11-02T19:41:16.149847,cam_1_video1,142,38,1,0,0,39,0.656928300857544,585.871696472168,GREEN,HIGH,30
2025-11-02T19:41:16.427101,cam_2_video2,142,2,0,0,0,2,0.6098761558532715,549.6432781219482,RED,LOW,0
2025-11-02T19:41:16.717854,cam_1_video1,143,32,1,0,0,33,0.6873415112495422,482.30719566345215,GREEN,HIGH,30
2025-11-02T19:41:17.018915,cam_2_video2,143,2,0,0,0,2,0.5544723272323608,515.784502029419,RED,LOW,0
2025-11-02T19:41:17.312770,cam_1_video1,144,37,2,0,1,40,0.6195422410964966,514.8630142211914,GREEN,HIGH,30
2025-11-02T19:41:17.704708,cam_2_video2,144,3,0,0,0,3,0.484457403421402,607.5317859649658,RED,LOW,0
2025-11-02T19:41:18.016716,cam_1_video1,145,34,1,0,1,36,0.6718165278434753,633.2106590270996,GREEN,HIGH,30
2025-11-02T19:41:18.291530,cam_2_video2,145,2,0,0,0,2,0.41546523571014404,511.20781898498535,RED,LOW,0
2025-11-02T19:41:18.673432,cam_1_video1,146,34,1,0,1,36,0.6600821018218994,581.998348236084,GREEN,HIGH,30
2025-11-02T19:41:19.011892,cam_2_video2,146,2,0,0,0,2,0.6459853649139404,653.3811092376709,RED,LOW,0
