timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T21:26:26.914192,cam_4_v4,13,0,0,0,0,0,0.0,1599.1363525390625,RED,LOW,0
2025-11-02T21:26:27.394350,cam_3_v3,13,23,2,0,0,25,0.766706645488739,1536.4952087402344,RED,HIGH,0
2025-11-02T21:26:27.949178,cam_1_v1,13,6,0,0,2,8,0.5900522470474243,1801.6200065612793,GREEN,MEDIUM,30
2025-11-02T21:26:28.425130,cam_2_v2,13,5,0,0,2,7,0.8113380074501038,1852.4246215820312,RED,MEDIUM,0
2025-11-02T21:26:28.831566,cam_4_v4,14,0,0,0,0,0,0.0,1826.4617919921875,RED,LOW,0
2025-11-02T21:26:29.290616,cam_3_v3,14,22,2,0,0,24,0.7812457084655762,1630.793571472168,RED,HIGH,0
2025-11-02T21:26:29.748377,cam_1_v1,14,4,0,0,1,5,0.5725768804550171,1698.1678009033203,GREEN,LOW,30
2025-11-02T21:26:30.190191,cam_2_v2,14,5,0,0,2,7,0.7842077612876892,1665.0779247283936,GREEN,MEDIUM,30
2025-11-02T21:26:30.578428,cam_4_v4,15,0,0,0,0,0,0.0,1638.0164623260498,RED,LOW,0
2025-11-02T21:26:31.062239,cam_3_v3,15,22,2,0,0,24,0.796825110912323,1538.7766361236572,RED,HIGH,0
2025-11-02T21:26:31.544239,cam_1_v1,15,5,0,0,1,6,0.6146783232688904,1696.3155269622803,RED,MEDIUM,0
2025-11-02T21:26:31.977965,cam_2_v2,15,4,0,0,2,6,0.8239155411720276,1695.3229904174805,GREEN,MEDIUM,30
