timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T19:40:27.218431,cam_2_video2,58,0,0,0,0,0,0.0,533.963680267334,GREEN,LOW,30
2025-11-02T19:40:27.603325,cam_1_video1,59,27,1,0,0,28,0.6849689483642578,587.8322124481201,RED,HIGH,0
2025-11-02T19:40:27.875110,cam_2_video2,59,0,0,0,0,0,0.0,565.9885406494141,GREEN,LOW,30
2025-11-02T19:40:28.150848,cam_1_video1,60,28,1,0,0,29,0.6956992149353027,474.93433952331543,RED,HIGH,0
2025-11-02T19:40:28.467616,cam_2_video2,60,1,0,0,0,1,0.25247323513031006,520.8554267883301,GREEN,LOW,30
2025-11-02T19:40:28.847792,cam_1_video1,61,33,2,0,0,35,0.6369393467903137,601.6616821289062,RED,HIGH,0
2025-11-02T19:40:29.166419,cam_2_video2,61,1,0,0,0,1,0.3098362982273102,620.354413986206,GREEN,LOW,30
2025-11-02T19:40:29.469816,cam_1_video1,62,33,1,0,1,35,0.6611371040344238,539.9603843688965,RED,HIGH,0
2025-11-02T19:40:29.741160,cam_2_video2,62,0,0,0,0,0,0.0,503.5398006439209,GREEN,LOW,30
2025-11-02T19:40:30.090084,cam_1_video1,63,37,2,0,0,39,0.6496390104293823,543.3003902435303,RED,HIGH,0
2025-11-02T19:40:30.410025,cam_2_video2,63,2,0,0,0,2,0.5911446809768677,593.7809944152832,GREEN,LOW,30
2025-11-02T19:40:30.828692,cam_1_video1,64,35,1,0,0,36,0.6657707691192627,653.0189514160156,RED,HIGH,0
2025-11-02T19:40:31.209912,cam_2_video2,64,2,0,0,0,2,0.47004836797714233,719.6674346923828,GREEN,LOW,30
2025-11-02T19:40:31.470651,cam_1_video1,65,36,1,0,0,37,0.6667760610580444,548.8548278808594,RED,HIGH,0
2025-11-02T19:40:31.698238,cam_2_video2,65,1,0,0,0,1,0.33090677857398987,419.3131923675537,GREEN,LOW,30
2025-11-02T19:40:31.983140,cam_1_video1,66,31,1,0,0,32,0.7139753699302673,432.6298236846924,RED,HIGH,0
2025-11-02T19:40:32.201784,cam_2_video2,66,0,0,0,0,0,0.0,436.3973140716553,GREEN,LOW,30
