timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T19:41:24.483315,cam_1_video1,155,34,0,0,1,35,0.7145652770996094,504.61626052856445,RED,HIGH,0
2025-11-02T19:41:24.759807,cam_2_video2,155,1,0,0,0,1,0.4992729425430298,482.07640647888184,GREEN,LOW,30
2025-11-02T19:41:25.038391,cam_1_video1,156,38,0,0,0,38,0.6791106462478638,483.1421375274658,RED,HIGH,0
2025-11-02T19:41:25.289532,cam_2_video2,156,1,0,0,0,1,0.37895578145980835,456.36916160583496,GREEN,LOW,30
2025-11-02T19:41:25.715349,cam_1_video1,157,35,0,0,0,35,0.7179393172264099,603.6872863769531,RED,HIGH,0
2025-11-02T19:41:26.032366,cam_2_video2,157,1,0,0,0,1,0.3084888160228729,677.2127151489258,GREEN,LOW,30
2025-11-02T19:41:26.343393,cam_1_video1,158,36,0,0,0,36,0.6878907680511475,531.9950580596924,RED,HIGH,0
2025-11-02T19:41:26.664799,cam_2_video2,158,1,0,0,0,1,0.5023438930511475,545.0127124786377,GREEN,LOW,30
2025-11-02T19:41:27.008586,cam_1_video1,159,39,0,0,1,40,0.6918971538543701,594.3927764892578,RED,HIGH,0
2025-11-02T19:41:27.272453,cam_2_video2,159,1,0,0,0,1,0.42706137895584106,541.2933826446533,GREEN,LOW,30
2025-11-02T19:41:27.558796,cam_1_video1,160,45,0,0,1,46,0.6451146006584167,476.320743560791,RED,HIGH,0
2025-11-02T19:41:27.784586,cam_2_video2,160,1,0,0,0,1,0.4513247311115265,445.39356231689453,GREEN,LOW,30
2025-11-02T19:41:28.058877,cam_1_video1,161,43,0,0,1,44,0.6383224129676819,426.544189453125,RED,HIGH,0
2025-11-02T19:41:28.295364,cam_2_video2,161,1,0,0,0,1,0.4736018180847168,432.0216178894043,GREEN,LOW,30
2025-11-02T19:41:28.558741,cam_1_video1,162,44,0,0,1,45,0.6438243985176086,428.9708137512207,RED,HIGH,0
2025-11-02T19:41:28.797924,cam_2_video2,162,1,0,0,0,1,0.4598332345485687,440.7386779785156,GREEN,LOW,30
2025-11-02T19:41:29.124009,cam_1_video1,163,38,0,0,1,39,0.6779665946960449,484.3721389770508,RED,HIGH,0
2025-11-02T19:41:29.354811,cam_2_video2,163,1,0,0,0,1,0.34681767225265503,482.8615188598633,GREEN,LOW,30
