timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms
2025-11-01T21:58:23.235529,camera_1_video1,25,23,0,1,1,25,0.6976125240325928,172.15275764465332
2025-11-01T21:58:23.345032,camera_2_video2,25,0,0,0,0,0,0.0,202.77094841003418
2025-11-01T21:58:23.431739,camera_1_video1,26,29,0,1,1,31,0.5942135453224182,148.76890182495117
2025-11-01T21:58:23.508778,camera_2_video2,26,0,0,0,0,0,0.0,115.41247367858887
2025-11-01T21:58:23.585076,camera_1_video1,27,27,0,2,2,31,0.6019203066825867,106.58597946166992
2025-11-01T21:58:23.657824,camera_2_video2,27,1,0,0,0,1,0.268856406211853,105.09538650512695
2025-11-01T21:58:23.746425,camera_1_video1,28,28,0,2,3,33,0.6039999127388,117.17081069946289
2025-11-01T21:58:23.828770,camera_2_video2,28,0,0,0,0,0,0.0,126.95074081420898
2025-11-01T21:58:23.957140,camera_1_video1,29,25,0,1,2,28,0.630586564540863,164.69740867614746
2025-11-01T21:58:24.041278,camera_2_video2,29,0,0,0,0,0,0.0,162.10699081420898
2025-11-01T21:58:24.124627,camera_1_video1,30,25,0,1,1,27,0.6128886938095093,121.23942375183105
2025-11-01T21:58:24.211968,camera_2_video2,30,1,0,0,0,1,0.28628963232040405,125.6554126739502
2025-11-01T21:58:24.317016,camera_1_video1,31,21,0,2,1,24,0.6755369305610657,145.37501335144043
2025-11-01T21:58:24.406930,camera_2_video2,31,0,0,0,0,0,0.0,150.47073364257812
2025-11-01T21:58:24.515539,camera_1_video1,32,20,0,3,3,26,0.6387379765510559,149.11341667175293
2025-11-01T21:58:24.599820,camera_2_video2,32,0,0,0,0,0,0.0,146.83175086975098
2025-11-01T21:58:24.722829,camera_1_video1,33,20,1,2,1,24,0.6448808312416077,157.33695030212402
2025-11-01T21:58:24.858067,camera_2_video2,33,1,0,0,0,1,0.676450252532959,209.91802215576172
2025-11-01T21:58:24.992469,camera_1_video1,34,27,0,2,2,31,0.6023421287536621,211.36856079101562
2025-11-01T21:58:25.121780,camera_2_video2,34,0,0,0,0,0,0.0,215.59596061706543
2025-11-01T21:58:25.324726,camera_1_video1,35,23,0,3,1,27,0.6635022163391113,285.6781482696533
2025-11-01T21:58:25.448126,camera_2_video2,35,0,0,0,0,0,0.0,271.23188972473145
2025-11-01T21:58:25.609350,camera_1_video1,36,24,0,3,1,28,0.6595587730407715,230.64637184143066
2025-11-01T21:58:25.716473,camera_2_video2,36,0,0,0,0,0,0.0,209.76567268371582
2025-11-01T21:58:25.844134,camera_1_video1,37,24,0,5,2,31,0.5939083695411682,184.4031810760498
2025-11-01T21:58:25.953311,camera_2_video2,37,0,0,0,0,0,0.0,188.13300132751465
2025-11-01T21:58:26.070679,camera_1_video1,38,21,0,3,2,26,0.6563696265220642,176.09453201293945
2025-11-01T21:58:26.167440,camera_2_video2,38,0,0,0,0,0,0.0,163.20490837097168
2025-11-01T21:58:26.292928,camera_1_video1,39,24,1,3,2,30,0.6246227025985718,171.83756828308105
2025-11-01T21:58:26.371683,camera_2_video2,39,0,0,0,0,0,0.0,153.3527374267578
2025-11-01T21:58:26.500638,camera_1_video1,40,25,0,2,1,28,0.660213828086853,158.95390510559082
2025-11-01T21:58:26.613789,camera_2_video2,40,0,0,0,0,0,0.0,193.43304634094238
2025-11-01T21:58:26.800853,camera_1_video1,41,31,0,2,0,33,0.624485194683075,251.60717964172363
2025-11-01T21:58:26.888450,camera_2_video2,41,0,0,0,0,0,0.0,228.55186462402344
2025-11-01T21:58:26.997265,camera_1_video1,42,25,0,2,0,27,0.731512725353241,147.5846767425537
2025-11-01T21:58:27.086078,camera_2_video2,42,0,0,0,0,0,0.0,149.40404891967773
2025-11-01T21:58:27.169167,camera_1_video1,43,28,0,2,0,30,0.6579020619392395,125.47039985656738
2025-11-01T21:58:27.256421,camera_2_video2,43,0,0,0,0,0,0.0,119.56238746643066
2025-11-01T21:58:27.364374,camera_1_video1,44,28,0,2,0,30,0.6890328526496887,148.42700958251953
2025-11-01T21:58:27.457299,camera_2_video2,44,0,0,0,0,0,0.0,153.8221836090088
2025-11-01T21:58:27.572908,camera_1_video1,45,32,0,1,1,34,0.6504448056221008,157.79972076416016
2025-11-01T21:58:27.663343,camera_2_video2,45,0,0,0,0,0,0.0,159.41119194030762
2025-11-01T21:58:27.777540,camera_1_video1,46,33,0,2,0,35,0.6464279294013977,158.128023147583
2025-11-01T21:58:27.858611,camera_2_video2,46,0,0,0,0,0,0.0,147.28283882141113
2025-11-01T21:58:27.957602,camera_1_video1,47,32,0,3,1,36,0.6070478558540344,133.3029270172119
2025-11-01T21:58:28.039360,camera_2_video2,47,0,0,0,0,0,0.0,134.18292999267578
2025-11-01T21:58:28.143227,camera_1_video1,48,32,0,3,1,36,0.6116626262664795,137.22634315490723
2025-11-01T21:58:28.255568,camera_2_video2,48,0,0,0,0,0,0.0,167.17004776000977
2025-11-01T21:58:28.374111,camera_1_video1,49,32,0,3,1,36,0.6142046451568604,181.9005012512207
