timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T21:26:53.780418,cam_3_v3,32,19,3,0,0,22,0.8290557861328125,567.8870677947998,RED,HIGH,0
2025-11-02T21:26:54.026001,cam_1_v1,32,6,0,0,0,6,0.6048106551170349,547.5153923034668,RED,MEDIUM,0
2025-11-02T21:26:54.163769,cam_2_v2,32,7,1,0,2,10,0.7847864627838135,541.5246486663818,GREEN,MEDIUM,30
2025-11-02T21:26:54.353791,cam_4_v4,33,1,0,0,0,1,0.676450252532959,581.5982818603516,RED,LOW,0
2025-11-02T21:26:54.419583,cam_3_v3,33,20,2,0,0,22,0.8291187286376953,566.5762424468994,RED,HIGH,0
2025-11-02T21:26:54.681671,cam_1_v1,33,5,0,0,0,5,0.7781738042831421,603.1019687652588,RED,LOW,0
2025-11-02T21:26:54.853403,cam_2_v2,33,5,1,0,2,8,0.8282533884048462,630.730390548706,GREEN,MEDIUM,30
2025-11-02T21:26:55.001113,cam_4_v4,34,0,0,0,0,0,0.0,601.6919612884521,RED,LOW,0
2025-11-02T21:26:55.097999,cam_3_v3,34,19,3,0,0,22,0.8315555453300476,608.3412170410156,RED,HIGH,0
2025-11-02T21:26:55.367022,cam_1_v1,34,5,0,0,0,5,0.679467499256134,638.9093399047852,RED,LOW,0
2025-11-02T21:26:55.684087,cam_2_v2,34,5,1,0,2,8,0.7816632986068726,775.7089138031006,GREEN,MEDIUM,30
2025-11-02T21:26:55.935628,cam_4_v4,35,0,0,0,0,0,0.0,879.9684047698975,RED,LOW,0
2025-11-02T21:26:56.012666,cam_3_v3,35,21,4,0,0,25,0.7670948505401611,826.3609409332275,RED,HIGH,0
2025-11-02T21:26:56.125369,cam_1_v1,35,5,0,0,0,5,0.4469758868217468,684.1518878936768,RED,LOW,0
2025-11-02T21:26:56.229829,cam_2_v2,35,4,1,0,2,7,0.8658227324485779,493.0737018585205,GREEN,MEDIUM,30
2025-11-02T21:26:56.328780,cam_4_v4,36,0,0,0,0,0,0.0,335.0193500518799,RED,LOW,0
2025-11-02T21:26:56.392208,cam_3_v3,36,21,4,0,0,25,0.7637307643890381,293.0734157562256,RED,HIGH,0
2025-11-02T21:26:56.531366,cam_1_v1,36,8,0,0,0,8,0.6020717620849609,358.0758571624756,RED,MEDIUM,0
2025-11-02T21:26:56.595867,cam_2_v2,36,5,1,0,2,8,0.8418718576431274,315.4885768890381,GREEN,MEDIUM,30
2025-11-02T21:26:56.670758,cam_4_v4,37,0,0,0,0,0,0.0,284.9111557006836,RED,LOW,0
2025-11-02T21:26:56.729442,cam_3_v3,37,22,5,0,0,27,0.7344943881034851,262.7689838409424,RED,HIGH,0
2025-11-02T21:26:56.881118,cam_1_v1,37,8,0,0,0,8,0.6562910079956055,297.3742485046387,RED,MEDIUM,0
2025-11-02T21:26:56.984558,cam_2_v2,37,5,1,0,2,8,0.8774954080581665,327.831506729126,GREEN,MEDIUM,30
2025-11-02T21:26:57.084361,cam_4_v4,38,0,0,0,0,0,0.0,363.04259300231934,RED,LOW,0
2025-11-02T21:26:57.145451,cam_3_v3,38,21,5,0,0,26,0.7603857517242432,337.2342586517334,RED,HIGH,0
2025-11-02T21:26:57.274719,cam_1_v1,38,7,0,0,0,7,0.6508501768112183,338.6807441711426,RED,MEDIUM,0
2025-11-02T21:26:57.379352,cam_2_v2,38,5,1,0,2,8,0.8604335784912109,346.21477127075195,GREEN,MEDIUM,30
2025-11-02T21:26:57.456081,cam_4_v4,39,0,0,0,0,0,0.0,306.62035942077637,RED,LOW,0
2025-11-02T21:26:57.516260,cam_3_v3,39,24,4,0,0,28,0.7176864743232727,283.71429443359375,RED,HIGH,0
2025-11-02T21:26:57.633167,cam_1_v1,39,6,0,0,0,6,0.76485276222229,310.4684352874756,RED,MEDIUM,0
2025-11-02T21:26:57.733609,cam_2_v2,39,5,1,0,2,8,0.8585296869277954,305.6964874267578,GREEN,MEDIUM,30
2025-11-02T21:26:57.812986,cam_4_v4,40,0,0,0,0,0,0.0,302.7353286743164,RED,LOW,0
2025-11-02T21:26:57.868516,cam_3_v3,40,20,4,0,0,24,0.7801379561424255,267.74048805236816,RED,HIGH,0
2025-11-02T21:26:58.002922,cam_1_v1,40,6,0,0,0,6,0.7583907246589661,305.7365417480469,RED,MEDIUM,0
2025-11-02T21:26:58.075127,cam_2_v2,40,5,1,0,2,8,0.8440165519714355,284.3894958496094,GREEN,MEDIUM,30
2025-11-02T21:26:58.168002,cam_4_v4,41,0,0,0,0,0,0.0,296.4744567871094,RED,LOW,0
2025-11-02T21:26:58.221501,cam_3_v3,41,20,5,0,0,25,0.7725771069526672,271.19994163513184,RED,HIGH,0
2025-11-02T21:26:58.370095,cam_1_v1,41,10,0,0,0,10,0.6654141545295715,310.577392578125,RED,MEDIUM,0
2025-11-02T21:26:58.461278,cam_2_v2,41,5,1,0,3,9,0.7533804774284363,335.56365966796875,GREEN,MEDIUM,30
2025-11-02T21:26:58.544046,cam_4_v4,42,0,0,0,0,0,0.0,317.0790672302246,RED,LOW,0
2025-11-02T21:26:58.596958,cam_3_v3,42,19,4,0,0,23,0.7935923933982849,289.2599105834961,RED,HIGH,0
2025-11-02T21:26:58.762868,cam_1_v1,42,8,0,0,0,8,0.6967142820358276,338.23299407958984,RED,MEDIUM,0
2025-11-02T21:26:58.840890,cam_2_v2,42,6,1,0,2,9,0.7206090092658997,328.1364440917969,GREEN,MEDIUM,30
