timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms
2025-11-01T21:58:33.739035,camera_2_video2,71,1,0,0,0,1,0.6886844635009766,158.5214138031006
2025-11-01T21:58:33.853148,camera_1_video1,72,37,0,2,1,40,0.6504386067390442,153.30982208251953
2025-11-01T21:58:33.941034,camera_2_video2,72,0,0,0,0,0,0.0,154.38199043273926
2025-11-01T21:58:34.051902,camera_1_video1,73,39,0,1,1,41,0.6654233932495117,147.8734016418457
2025-11-01T21:58:34.133128,camera_2_video2,73,0,0,0,0,0,0.0,143.7358856201172
2025-11-01T21:58:34.242211,camera_1_video1,74,36,0,0,0,36,0.6919123530387878,143.60570907592773
2025-11-01T21:58:34.330716,camera_2_video2,74,0,0,0,0,0,0.0,148.88739585876465
2025-11-01T21:58:34.463629,camera_1_video1,75,34,0,0,2,36,0.6774102449417114,173.32124710083008
2025-11-01T21:58:34.562476,camera_2_video2,75,0,0,0,0,0,0.0,183.6082935333252
2025-11-01T21:58:34.674790,camera_1_video1,76,33,0,2,0,35,0.6893411874771118,162.63294219970703
2025-11-01T21:58:34.760917,camera_2_video2,76,0,0,0,0,0,0.0,152.2965431213379
2025-11-01T21:58:34.856641,camera_1_video1,77,40,0,4,0,44,0.5954836010932922,133.63361358642578
2025-11-01T21:58:34.988904,camera_2_video2,77,0,0,0,0,0,0.0,177.08134651184082
2025-11-01T21:58:35.125404,camera_1_video1,78,39,0,1,0,40,0.6343145370483398,218.68038177490234
2025-11-01T21:58:35.216447,camera_2_video2,78,0,0,0,0,0,0.0,175.4617691040039
2025-11-01T21:58:35.442622,camera_1_video1,79,40,0,2,0,42,0.6218747496604919,268.5976028442383
2025-11-01T21:58:35.548865,camera_2_video2,79,0,0,0,0,0,0.0,281.78977966308594
2025-11-01T21:58:35.695457,camera_1_video1,80,33,0,3,0,36,0.6661663055419922,201.22361183166504
2025-11-01T21:58:35.789827,camera_2_video2,80,0,0,0,0,0,0.0,179.78811264038086
2025-11-01T21:58:35.914077,camera_1_video1,81,39,0,2,0,41,0.622481107711792,164.95084762573242
2025-11-01T21:58:36.029033,camera_2_video2,81,0,0,0,0,0,0.0,192.0146942138672
2025-11-01T21:58:36.142559,camera_1_video1,82,34,0,1,0,35,0.6517137289047241,180.3152561187744
2025-11-01T21:58:36.239585,camera_2_video2,82,0,0,0,0,0,0.0,161.92173957824707
2025-11-01T21:58:36.363418,camera_1_video1,83,38,0,1,0,39,0.6180716156959534,166.38660430908203
2025-11-01T21:58:36.462967,camera_2_video2,83,0,0,0,0,0,0.0,172.5015640258789
2025-11-01T21:58:36.590285,camera_1_video1,84,37,0,1,0,38,0.6321290135383606,177.92701721191406
2025-11-01T21:58:36.678615,camera_2_video2,84,0,0,0,0,0,0.0,165.28820991516113
2025-11-01T21:58:36.802685,camera_1_video1,85,36,0,2,0,38,0.6372981071472168,156.6171646118164
2025-11-01T21:58:36.925589,camera_2_video2,85,1,0,0,0,1,0.8321292400360107,200.2112865447998
2025-11-01T21:58:37.050549,camera_1_video1,86,34,0,1,0,35,0.679824948310852,193.27592849731445
2025-11-01T21:58:37.186520,camera_2_video2,86,2,0,0,0,2,0.5805200934410095,212.2666835784912
2025-11-01T21:58:37.329460,camera_1_video1,87,32,0,0,1,33,0.6666861772537231,226.01628303527832
2025-11-01T21:58:37.416992,camera_2_video2,87,2,1,0,0,3,0.3629283010959625,170.27568817138672
2025-11-01T21:58:37.528010,camera_1_video1,88,36,0,1,1,38,0.6054862141609192,149.65438842773438
2025-11-01T21:58:37.629253,camera_2_video2,88,1,0,0,0,1,0.5854138731956482,162.01448440551758
2025-11-01T21:58:37.719376,camera_1_video1,89,36,0,0,0,36,0.6629084348678589,144.63376998901367
2025-11-01T21:58:37.823033,camera_2_video2,89,1,0,0,0,1,0.5454226136207581,145.49660682678223
2025-11-01T21:58:37.920276,camera_1_video1,90,42,0,0,2,44,0.582974374294281,151.97372436523438
2025-11-01T21:58:38.003105,camera_2_video2,90,0,0,0,0,0,0.0,127.46834754943848
2025-11-01T21:58:38.125915,camera_1_video1,91,44,0,1,0,45,0.5780171155929565,157.44352340698242
2025-11-01T21:58:38.223139,camera_2_video2,91,2,0,0,0,2,0.7101849913597107,169.59762573242188
2025-11-01T21:58:38.349594,camera_1_video1,92,38,0,0,1,39,0.613580048084259,177.00457572937012
2025-11-01T21:58:38.428013,camera_2_video2,92,2,0,0,0,2,0.5656224489212036,156.27169609069824
2025-11-01T21:58:38.541345,camera_1_video1,93,38,0,0,1,39,0.6496981382369995,145.67947387695312
2025-11-01T21:58:38.635084,camera_2_video2,93,1,0,0,0,1,0.5418311357498169,158.81085395812988
2025-11-01T21:58:38.748169,camera_1_video1,94,36,1,1,1,39,0.6331360340118408,153.69486808776855
