timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T19:40:05.823066,cam_2_video2,22,0,0,0,0,0,0.0,481.19354248046875,RED,LOW,0
2025-11-02T19:40:06.106499,cam_1_video1,23,27,2,0,5,34,0.6327273845672607,465.67845344543457,GREEN,HIGH,30
2025-11-02T19:40:06.365065,cam_2_video2,23,0,0,0,0,0,0.0,468.85180473327637,RED,LOW,0
2025-11-02T19:40:06.691322,cam_1_video1,24,30,1,0,2,33,0.6003912091255188,507.2517395019531,GREEN,HIGH,30
2025-11-02T19:40:07.033128,cam_2_video2,24,0,0,0,0,0,0.0,596.4808464050293,RED,LOW,0
2025-11-02T19:40:07.425725,cam_1_video1,25,23,1,0,1,25,0.6976125240325928,616.5037155151367,GREEN,HIGH,30
2025-11-02T19:40:07.698383,cam_2_video2,25,0,0,0,0,0,0.0,581.655740737915,RED,LOW,0
2025-11-02T19:40:07.991152,cam_1_video1,26,29,1,0,1,31,0.5942135453224182,489.84575271606445,GREEN,HIGH,30
2025-11-02T19:40:08.306420,cam_2_video2,26,0,0,0,0,0,0.0,538.5966300964355,RED,LOW,0
2025-11-02T19:40:08.753329,cam_1_video1,27,27,2,0,2,31,0.6019203066825867,676.5611171722412,GREEN,HIGH,30
2025-11-02T19:40:09.036737,cam_2_video2,27,1,0,0,0,1,0.268856406211853,646.7258930206299,RED,LOW,0
2025-11-02T19:40:09.364967,cam_1_video1,28,28,2,0,3,33,0.6039999127388,538.0821228027344,GREEN,HIGH,30
2025-11-02T19:40:09.624632,cam_2_video2,28,0,0,0,0,0,0.0,510.7715129852295,RED,LOW,0
2025-11-02T19:40:09.927632,cam_1_video1,29,25,1,0,2,28,0.630586564540863,491.66274070739746,GREEN,HIGH,30
2025-11-02T19:40:10.165580,cam_2_video2,29,0,0,0,0,0,0.0,472.9008674621582,RED,LOW,0
2025-11-02T19:40:10.484879,cam_1_video1,30,25,1,0,1,27,0.6128886938095093,466.03894233703613,GREEN,HIGH,30
2025-11-02T19:40:10.760693,cam_2_video2,30,1,0,0,0,1,0.28628963232040405,524.4736671447754,RED,LOW,0
