timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T19:40:00.573486,cam_2_video2,13,0,0,0,0,0,0.0,454.9579620361328,RED,LOW,0
2025-11-02T19:40:00.879296,cam_1_video1,14,26,2,0,1,29,0.6847964525222778,489.5339012145996,GREEN,HIGH,30
2025-11-02T19:40:01.187066,cam_2_video2,14,0,0,0,0,0,0.0,534.409761428833,RED,LOW,0
2025-11-02T19:40:01.524938,cam_1_video1,15,25,2,0,2,29,0.7062395215034485,566.4217472076416,GREEN,HIGH,30
2025-11-02T19:40:01.764600,cam_2_video2,15,0,0,0,0,0,0.0,500.26917457580566,RED,LOW,0
2025-11-02T19:40:02.069711,cam_1_video1,16,26,2,0,1,29,0.7120231986045837,463.9151096343994,GREEN,HIGH,30
2025-11-02T19:40:02.350750,cam_2_video2,16,0,0,0,0,0,0.0,511.23595237731934,RED,LOW,0
2025-11-02T19:40:02.675506,cam_1_video1,17,26,2,0,1,29,0.6700008511543274,532.7935218811035,GREEN,HIGH,30
2025-11-02T19:40:02.970089,cam_2_video2,17,0,0,0,0,0,0.0,531.768798828125,RED,LOW,0
2025-11-02T19:40:03.263874,cam_1_video1,18,32,2,0,2,36,0.6167625784873962,513.808012008667,GREEN,HIGH,30
2025-11-02T19:40:03.539697,cam_2_video2,18,0,0,0,0,0,0.0,491.33777618408203,RED,LOW,0
2025-11-02T19:40:03.925117,cam_1_video1,19,28,4,0,2,34,0.6246256232261658,583.7850570678711,GREEN,HIGH,30
2025-11-02T19:40:04.214798,cam_2_video2,19,0,0,0,0,0,0.0,597.1510410308838,RED,LOW,0
2025-11-02T19:40:04.500028,cam_1_video1,20,26,1,0,1,28,0.6758111119270325,502.5355815887451,GREEN,HIGH,30
2025-11-02T19:40:04.740412,cam_2_video2,20,0,0,0,0,0,0.0,446.70557975769043,RED,LOW,0
2025-11-02T19:40:05.023934,cam_1_video1,21,27,2,0,1,30,0.6487232446670532,448.65965843200684,GREEN,HIGH,30
2025-11-02T19:40:05.273253,cam_2_video2,21,0,0,0,0,0,0.0,467.95129776000977,RED,LOW,0
2025-11-02T19:40:05.569025,cam_1_video1,22,26,1,0,2,29,0.6330643892288208,459.9571228027344,GREEN,HIGH,30
