timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T21:26:15.890666,cam_2_v2,6,5,0,0,2,7,0.7501094937324524,1639.6429538726807,RED,MEDIUM,0
2025-11-02T21:26:16.366154,cam_4_v4,7,1,0,0,0,1,0.601392388343811,1741.628885269165,RED,LOW,0
2025-11-02T21:26:16.935420,cam_3_v3,7,22,3,0,0,25,0.7722508311271667,1687.4616146087646,RED,HIGH,0
2025-11-02T21:26:17.533327,cam_1_v1,7,2,0,0,3,5,0.40819889307022095,2014.732837677002,GREEN,LOW,30
2025-11-02T21:26:18.058049,cam_2_v2,7,3,0,0,2,5,0.8697502017021179,2063.652753829956,RED,LOW,0
2025-11-02T21:26:18.474672,cam_4_v4,8,1,0,0,0,1,0.6522853374481201,2009.5295906066895,RED,LOW,0
2025-11-02T21:26:18.912490,cam_3_v3,8,22,3,0,0,25,0.7756152153015137,1711.5864753723145,RED,HIGH,0
2025-11-02T21:26:19.345814,cam_1_v1,8,2,0,0,2,4,0.5241965651512146,1708.1868648529053,GREEN,LOW,30
2025-11-02T21:26:19.754516,cam_2_v2,8,4,0,0,2,6,0.7634053230285645,1604.828119277954,RED,MEDIUM,0
2025-11-02T21:26:20.136170,cam_4_v4,9,1,0,0,0,1,0.5059232115745544,1570.7147121429443,RED,LOW,0
2025-11-02T21:26:20.558483,cam_3_v3,9,22,3,0,0,25,0.7744577527046204,1421.989917755127,RED,HIGH,0
2025-11-02T21:26:21.017507,cam_1_v1,9,6,0,0,2,8,0.44949591159820557,1571.5656280517578,GREEN,MEDIUM,30
