timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms
2025-11-01T21:41:02.789874,camera_1_video1,50,30,0,3,0,33,0.6352063417434692,116.8668270111084
2025-11-01T21:41:02.856680,camera_2_video2,50,0,0,0,0,0,0.0,121.08516693115234
2025-11-01T21:41:02.943480,camera_1_video1,51,34,0,3,0,37,0.6108109354972839,108.96658897399902
2025-11-01T21:41:03.006017,camera_2_video2,51,0,0,0,0,0,0.0,104.84147071838379
2025-11-01T21:41:03.086386,camera_1_video1,52,39,0,3,0,42,0.6173658967018127,98.50502014160156
2025-11-01T21:41:03.168735,camera_2_video2,52,0,0,0,0,0,0.0,116.6234016418457
2025-11-01T21:41:03.253408,camera_1_video1,53,41,0,1,0,42,0.6314705610275269,122.97773361206055
2025-11-01T21:41:03.351491,camera_2_video2,53,0,0,0,0,0,0.0,138.04364204406738
2025-11-01T21:41:03.458686,camera_1_video1,54,35,0,1,0,36,0.6584611535072327,159.00254249572754
2025-11-01T21:41:03.536983,camera_2_video2,54,0,0,0,0,0,0.0,140.40184020996094
2025-11-01T21:41:03.631016,camera_1_video1,55,34,0,1,0,35,0.6406517028808594,128.05485725402832
2025-11-01T21:41:03.746465,camera_2_video2,55,0,0,0,0,0,0.0,164.8862361907959
2025-11-01T21:41:03.874033,camera_1_video1,56,30,0,1,0,31,0.6754111647605896,188.34853172302246
2025-11-01T21:41:03.958211,camera_2_video2,56,0,0,0,0,0,0.0,161.60154342651367
2025-11-01T21:41:04.053624,camera_1_video1,57,28,0,1,0,29,0.7036304473876953,133.3019733428955
2025-11-01T21:41:04.124285,camera_2_video2,57,1,0,0,0,1,0.3442811369895935,123.51679801940918
2025-11-01T21:41:04.209222,camera_1_video1,58,30,0,2,0,32,0.6596051454544067,109.21907424926758
2025-11-01T21:41:04.290402,camera_2_video2,58,0,0,0,0,0,0.0,119.56620216369629
2025-11-01T21:41:04.398026,camera_1_video1,59,27,0,1,0,28,0.6849689483642578,141.85070991516113
2025-11-01T21:41:04.481132,camera_2_video2,59,0,0,0,0,0,0.0,144.00649070739746
2025-11-01T21:41:04.593519,camera_1_video1,60,28,0,1,0,29,0.6956992149353027,148.7905979156494
2025-11-01T21:41:04.714845,camera_2_video2,60,1,0,0,0,1,0.25247323513031006,187.61444091796875
2025-11-01T21:41:04.833755,camera_1_video1,61,33,0,2,0,35,0.6369393467903137,189.58735466003418
2025-11-01T21:41:04.910819,camera_2_video2,61,1,0,0,0,1,0.3098362982273102,135.1470947265625
2025-11-01T21:41:05.043283,camera_1_video1,62,33,0,1,1,35,0.6611371040344238,164.7665500640869
2025-11-01T21:41:05.155865,camera_2_video2,62,0,0,0,0,0,0.0,199.81956481933594
2025-11-01T21:41:05.238096,camera_1_video1,63,37,0,2,0,39,0.6496390104293823,144.32287216186523
2025-11-01T21:41:05.313349,camera_2_video2,63,2,0,0,0,2,0.5911446809768677,115.4167652130127
2025-11-01T21:41:05.502437,camera_1_video1,64,35,0,1,0,36,0.6657707691192627,217.47708320617676
2025-11-01T21:41:05.667643,camera_2_video2,64,2,0,0,0,2,0.47004836797714233,306.89477920532227
2025-11-01T21:41:05.881860,camera_1_video1,65,36,0,1,0,37,0.6667760610580444,317.18945503234863
2025-11-01T21:41:06.072069,camera_2_video2,65,1,0,0,0,1,0.33090677857398987,349.9875068664551
2025-11-01T21:41:06.235617,camera_1_video1,66,31,0,1,0,32,0.7139753699302673,294.93236541748047
2025-11-01T21:41:06.384488,camera_2_video2,66,0,0,0,0,0,0.0,245.78499794006348
2025-11-01T21:41:06.668850,camera_1_video1,67,31,0,1,0,32,0.7035815119743347,374.2337226867676
2025-11-01T21:41:06.879018,camera_2_video2,67,0,0,0,0,0,0.0,434.28611755371094
2025-11-01T21:41:07.101742,camera_1_video1,68,37,0,1,0,38,0.6728232502937317,375.34117698669434
2025-11-01T21:41:07.433976,camera_2_video2,68,1,0,0,0,1,0.5338677763938904,485.75305938720703
2025-11-01T21:41:07.718984,camera_1_video1,69,38,0,1,0,39,0.657302737236023,551.9564151763916
