timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms
2025-11-01T21:58:49.171554,camera_2_video2,139,2,0,0,0,2,0.37324464321136475,204.2369842529297
2025-11-01T21:58:49.294687,camera_1_video1,140,39,0,1,1,41,0.645889937877655,195.94502449035645
2025-11-01T21:58:49.411604,camera_2_video2,140,1,0,0,0,1,0.4751279950141907,189.6677017211914
2025-11-01T21:58:49.528872,camera_1_video1,141,39,0,0,2,41,0.6286728382110596,185.50825119018555
2025-11-01T21:58:49.650822,camera_2_video2,141,2,0,0,0,2,0.5866252183914185,188.9050006866455
2025-11-01T21:58:49.766869,camera_1_video1,142,38,0,1,0,39,0.656928300857544,180.6204319000244
2025-11-01T21:58:49.880006,camera_2_video2,142,2,0,0,0,2,0.6098761558532715,181.37264251708984
2025-11-01T21:58:50.035828,camera_1_video1,143,32,0,1,0,33,0.6873415112495422,224.83158111572266
2025-11-01T21:58:50.142845,camera_2_video2,143,2,0,0,0,2,0.5544723272323608,204.41794395446777
2025-11-01T21:58:50.292906,camera_1_video1,144,37,0,2,1,40,0.6195422410964966,200.86264610290527
2025-11-01T21:58:50.452403,camera_2_video2,144,3,0,0,0,3,0.484457403421402,252.86412239074707
2025-11-01T21:58:50.624297,camera_1_video1,145,34,0,1,1,36,0.6718165278434753,272.45306968688965
2025-11-01T21:58:50.798260,camera_2_video2,145,2,0,0,0,2,0.41546523571014404,289.2439365386963
2025-11-01T21:58:50.933898,camera_1_video1,146,34,0,1,1,36,0.6600821018218994,256.64448738098145
2025-11-01T21:58:51.029602,camera_2_video2,146,2,0,0,0,2,0.6459853649139404,180.42731285095215
2025-11-01T21:58:51.147622,camera_1_video1,147,33,1,0,2,36,0.7087187767028809,162.9159450531006
2025-11-01T21:58:51.257409,camera_2_video2,147,2,0,0,0,2,0.6382092237472534,178.3924102783203
2025-11-01T21:58:51.386384,camera_1_video1,148,37,0,1,1,39,0.686434268951416,189.90087509155273
2025-11-01T21:58:51.503941,camera_2_video2,148,3,0,0,0,3,0.5837469696998596,196.39229774475098
2025-11-01T21:58:51.590730,camera_1_video1,149,31,0,1,1,33,0.7212832570075989,155.5194854736328
2025-11-01T21:58:51.679133,camera_2_video2,149,2,0,0,0,2,0.6515852212905884,126.99699401855469
2025-11-01T21:58:51.787414,camera_1_video1,150,35,0,0,2,37,0.6574752926826477,148.67162704467773
2025-11-01T21:58:51.878402,camera_2_video2,150,1,1,0,0,2,0.5027960538864136,151.15022659301758
2025-11-01T21:58:51.997639,camera_1_video1,151,33,0,0,1,34,0.7269034385681152,153.53965759277344
2025-11-01T21:58:52.090658,camera_2_video2,151,1,1,0,0,2,0.5652899742126465,163.3749008178711
2025-11-01T21:58:52.206189,camera_1_video1,152,29,0,0,2,31,0.6918214559555054,160.125732421875
2025-11-01T21:58:52.309621,camera_2_video2,152,2,0,0,0,2,0.549982488155365,170.03750801086426
2025-11-01T21:58:52.436703,camera_1_video1,153,35,0,1,1,37,0.6673414707183838,183.8381290435791
2025-11-01T21:58:52.537891,camera_2_video2,153,2,0,0,0,2,0.5762686729431152,181.63514137268066
2025-11-01T21:58:52.701199,camera_1_video1,154,35,0,1,1,37,0.7160602807998657,217.76103973388672
2025-11-01T21:58:52.793501,camera_2_video2,154,1,0,0,0,1,0.5088011622428894,201.7965316772461
2025-11-01T21:58:52.950664,camera_1_video1,155,34,0,0,1,35,0.7145652770996094,203.81784439086914
2025-11-01T21:58:53.101870,camera_2_video2,155,1,0,0,0,1,0.4992729425430298,250.7636547088623
2025-11-01T21:58:53.240765,camera_1_video1,156,38,0,0,0,38,0.6791106462478638,242.0649528503418
2025-11-01T21:58:53.351972,camera_2_video2,156,1,0,0,0,1,0.37895578145980835,195.6160068511963
2025-11-01T21:58:53.479182,camera_1_video1,157,35,0,0,0,35,0.7179393172264099,189.80932235717773
2025-11-01T21:58:53.574174,camera_2_video2,157,1,0,0,0,1,0.3084888160228729,171.9074249267578
2025-11-01T21:58:53.690439,camera_1_video1,158,36,0,0,0,36,0.6878907680511475,164.78705406188965
2025-11-01T21:58:53.793526,camera_2_video2,158,1,0,0,0,1,0.5023438930511475,173.31981658935547
2025-11-01T21:58:53.909116,camera_1_video1,159,39,0,0,1,40,0.6918971538543701,172.08552360534668
2025-11-01T21:58:53.996442,camera_2_video2,159,1,0,0,0,1,0.42706137895584106,154.3591022491455
2025-11-01T21:58:54.097441,camera_1_video1,160,43,2,0,1,46,0.6451146006584167,139.2219066619873
2025-11-01T21:58:54.179987,camera_2_video2,160,1,0,0,0,1,0.4513247311115265,137.0079517364502
2025-11-01T21:58:54.288507,camera_1_video1,161,43,0,0,1,44,0.6383224129676819,143.0978775024414
2025-11-01T21:58:54.373402,camera_2_video2,161,1,0,0,0,1,0.4736018180847168,147.43399620056152
