timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T21:26:37.756007,cam_4_v4,19,0,0,0,0,0,0.0,1727.3504734039307,RED,LOW,0
2025-11-02T21:26:38.226471,cam_3_v3,19,22,2,0,0,24,0.7930843234062195,1598.2680320739746,RED,HIGH,0
2025-11-02T21:26:38.766118,cam_1_v1,19,4,0,0,0,4,0.6107017993927002,1784.0826511383057,RED,LOW,0
2025-11-02T21:26:39.470456,cam_2_v2,19,5,0,0,2,7,0.807359516620636,2067.1536922454834,GREEN,MEDIUM,30
2025-11-02T21:26:40.052381,cam_4_v4,20,0,0,0,0,0,0.0,2189.1098022460938,RED,LOW,0
2025-11-02T21:26:40.578518,cam_3_v3,20,21,2,0,0,23,0.8015626072883606,2101.121187210083,RED,HIGH,0
2025-11-02T21:26:41.147256,cam_1_v1,20,4,0,0,0,4,0.6504791975021362,2274.02663230896,RED,LOW,0
2025-11-02T21:26:41.556831,cam_2_v2,20,6,0,0,2,8,0.8125105500221252,1961.2317085266113,GREEN,MEDIUM,30
2025-11-02T21:26:41.959175,cam_4_v4,21,0,0,0,0,0,0.0,1798.5830307006836,RED,LOW,0
2025-11-02T21:26:42.407373,cam_3_v3,21,20,2,0,0,22,0.8160083293914795,1527.409553527832,RED,HIGH,0
2025-11-02T21:26:42.856225,cam_1_v1,21,4,0,0,0,4,0.6561834812164307,1608.5727214813232,RED,LOW,0
