timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T19:40:11.077042,cam_1_video1,31,21,2,0,1,24,0.6755369305610657,518.8140869140625,GREEN,HIGH,30
2025-11-02T19:40:11.498544,cam_2_video2,31,0,0,0,0,0,0.0,661.6148948669434,RED,LOW,0
2025-11-02T19:40:11.918938,cam_1_video1,32,20,3,0,3,26,0.6387379765510559,760.6539726257324,GREEN,HIGH,30
2025-11-02T19:40:12.197179,cam_2_video2,32,0,0,0,0,0,0.0,620.9685802459717,RED,LOW,0
2025-11-02T19:40:12.510845,cam_1_video1,33,21,2,0,1,24,0.6448808312416077,516.5069103240967,GREEN,HIGH,30
2025-11-02T19:40:12.842089,cam_2_video2,33,1,0,0,0,1,0.676450252532959,574.3839740753174,RED,LOW,0
2025-11-02T19:40:13.199790,cam_1_video1,34,27,2,0,2,31,0.6023421287536621,614.7489547729492,GREEN,HIGH,30
2025-11-02T19:40:13.486682,cam_2_video2,34,0,0,0,0,0,0.0,576.1382579803467,RED,LOW,0
2025-11-02T19:40:13.750000,cam_1_video1,35,23,3,0,1,27,0.6635022163391113,474.470853805542,GREEN,HIGH,30
2025-11-02T19:40:14.004669,cam_2_video2,35,0,0,0,0,0,0.0,449.59211349487305,RED,LOW,0
2025-11-02T19:40:14.301327,cam_1_video1,36,24,3,0,1,28,0.6595587730407715,481.3997745513916,GREEN,HIGH,30
2025-11-02T19:40:14.527156,cam_2_video2,36,0,0,0,0,0,0.0,449.9936103820801,RED,LOW,0
2025-11-02T19:40:14.892295,cam_1_video1,37,24,5,0,2,31,0.5939083695411682,517.939567565918,GREEN,HIGH,30
2025-11-02T19:40:15.224175,cam_2_video2,37,0,0,0,0,0,0.0,622.7383613586426,RED,LOW,0
2025-11-02T19:40:15.497869,cam_1_video1,38,21,3,0,2,26,0.6563696265220642,529.1252136230469,GREEN,HIGH,30
2025-11-02T19:40:15.749484,cam_2_video2,38,0,0,0,0,0,0.0,457.06772804260254,RED,LOW,0
2025-11-02T19:40:16.029533,cam_1_video1,39,25,3,0,2,30,0.6246227025985718,460.27660369873047,GREEN,HIGH,30
2025-11-02T19:40:16.272690,cam_2_video2,39,0,0,0,0,0,0.0,455.77049255371094,RED,LOW,0
