timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T19:41:51.161442,cam_1_video1,244,35,0,0,0,35,0.6976385712623596,192.48676300048828,GREEN,HIGH,30
2025-11-02T19:41:51.252358,cam_2_video2,244,1,0,0,0,1,0.2924424409866333,155.35521507263184,RED,LOW,0
2025-11-02T19:41:51.363579,cam_1_video1,245,34,0,0,0,34,0.7174269556999207,140.5808925628662,GREEN,HIGH,30
2025-11-02T19:41:51.465870,cam_2_video2,245,1,0,0,0,1,0.3327549695968628,148.6196517944336,RED,LOW,0
2025-11-02T19:41:51.593596,cam_1_video1,246,32,0,0,0,32,0.7199221849441528,164.95752334594727,GREEN,HIGH,30
2025-11-02T19:41:51.716432,cam_2_video2,246,1,0,0,0,1,0.30030304193496704,194.7331428527832,RED,LOW,0
2025-11-02T19:41:51.809495,cam_1_video1,247,35,0,0,0,35,0.6738519668579102,151.1392593383789,GREEN,HIGH,30
2025-11-02T19:41:51.906761,cam_2_video2,247,0,0,0,0,0,0.0,126.39880180358887,RED,LOW,0
2025-11-02T19:41:52.032017,cam_1_video1,248,33,1,0,1,35,0.6601773500442505,155.1520824432373,GREEN,HIGH,30
2025-11-02T19:41:52.157172,cam_2_video2,248,0,0,0,0,0,0.0,187.93463706970215,RED,LOW,0
2025-11-02T19:41:52.261724,cam_1_video1,249,32,1,0,0,33,0.7171689867973328,168.72930526733398,GREEN,HIGH,30
2025-11-02T19:41:52.337592,cam_2_video2,249,0,0,0,0,0,0.0,118.93963813781738,RED,LOW,0
2025-11-02T19:41:52.446180,cam_1_video1,250,33,1,0,0,34,0.6869597434997559,128.07798385620117,GREEN,HIGH,30
2025-11-02T19:41:52.550447,cam_2_video2,250,0,0,0,0,0,0.0,153.69009971618652,RED,LOW,0
2025-11-02T19:41:52.669881,cam_1_video1,251,34,0,0,0,34,0.6771560311317444,163.32435607910156,GREEN,HIGH,30
2025-11-02T19:41:52.770785,cam_2_video2,251,1,0,0,0,1,0.7706230878829956,155.12609481811523,RED,LOW,0
2025-11-02T19:41:52.868618,cam_1_video1,252,35,1,0,0,36,0.6452090740203857,137.47715950012207,GREEN,HIGH,30
2025-11-02T19:41:52.942869,cam_2_video2,252,0,0,0,0,0,0.0,117.87819862365723,RED,LOW,0
2025-11-02T19:41:53.022829,cam_1_video1,253,40,1,0,0,41,0.6481054425239563,97.09358215332031,GREEN,HIGH,30
2025-11-02T19:41:53.091123,cam_2_video2,253,2,0,0,0,2,0.5443992614746094,86.68732643127441,RED,LOW,0
2025-11-02T19:41:53.168972,cam_1_video1,254,36,0,0,0,36,0.6671898365020752,87.00871467590332,GREEN,HIGH,30
2025-11-02T19:41:53.241164,cam_2_video2,254,0,0,0,0,0,0.0,95.38555145263672,RED,LOW,0
2025-11-02T19:41:53.318099,cam_1_video1,255,34,1,0,0,35,0.6538674235343933,80.9783935546875,GREEN,HIGH,30
2025-11-02T19:41:53.389576,cam_2_video2,255,1,0,0,0,1,0.25015634298324585,87.61453628540039,RED,LOW,0
2025-11-02T19:41:53.467560,cam_1_video1,256,34,1,0,0,35,0.6444044709205627,90.99435806274414,GREEN,HIGH,30
2025-11-02T19:41:53.539386,cam_2_video2,256,1,0,0,0,1,0.7554624080657959,96.2669849395752,RED,LOW,0
2025-11-02T19:41:53.627402,cam_1_video1,257,37,1,0,0,38,0.6158966422080994,92.00906753540039,GREEN,HIGH,30
2025-11-02T19:41:53.736239,cam_2_video2,257,1,0,0,0,1,0.7844277620315552,138.62872123718262,RED,LOW,0
2025-11-02T19:41:53.861501,cam_1_video1,258,39,0,0,1,40,0.6338998675346375,156.5258502960205,GREEN,HIGH,30
2025-11-02T19:41:53.955245,cam_2_video2,258,2,0,0,0,2,0.42828401923179626,157.2396755218506,RED,LOW,0
2025-11-02T19:41:54.070115,cam_1_video1,259,33,0,0,0,33,0.695647656917572,152.06623077392578,GREEN,HIGH,30
2025-11-02T19:41:54.182993,cam_2_video2,259,2,0,0,0,2,0.6159659028053284,169.50392723083496,RED,LOW,0
