timestamp,source_id,frame_number,car_count,motorcycle_count,truck_count,bus_count,total_count,confidence_score,processing_time_ms,traffic_signal_status,traffic_density_status,green_time_seconds
2025-11-02T19:40:32.514022,cam_1_video1,67,31,1,0,0,32,0.7035815119743347,448.44532012939453,RED,HIGH,0
2025-11-02T19:40:32.776863,cam_2_video2,67,0,0,0,0,0,0.0,505.53369522094727,GREEN,LOW,30
2025-11-02T19:40:33.108606,cam_1_video1,68,37,1,0,0,38,0.6728232502937317,517.3079967498779,RED,HIGH,0
2025-11-02T19:40:33.387282,cam_2_video2,68,1,0,0,0,1,0.5338677763938904,535.3760719299316,GREEN,LOW,30
2025-11-02T19:40:33.687406,cam_1_video1,69,38,1,0,0,39,0.657302737236023,491.4271831512451,RED,HIGH,0
2025-11-02T19:40:33.954679,cam_2_video2,69,0,0,0,0,0,0.0,478.6684513092041,GREEN,LOW,30
2025-11-02T19:40:34.266649,cam_1_video1,70,36,1,0,0,37,0.6902596950531006,498.6097812652588,RED,HIGH,0
2025-11-02T19:40:34.556401,cam_2_video2,70,0,0,0,0,0,0.0,532.6352119445801,GREEN,LOW,30
2025-11-02T19:40:34.859330,cam_1_video1,71,44,2,0,1,47,0.6030851602554321,511.92331314086914,RED,HIGH,0
2025-11-02T19:40:35.101962,cam_2_video2,71,1,0,0,0,1,0.6886844635009766,473.9556312561035,GREEN,LOW,30
2025-11-02T19:40:35.423705,cam_1_video1,72,37,2,0,1,40,0.6504386067390442,492.2373294830322,RED,HIGH,0
2025-11-02T19:40:35.665746,cam_2_video2,72,0,0,0,0,0,0.0,485.47816276550293,GREEN,LOW,30
2025-11-02T19:40:36.035265,cam_1_video1,73,39,1,0,1,41,0.6654233932495117,534.7979068756104,RED,HIGH,0
2025-11-02T19:40:36.336782,cam_2_video2,73,0,0,0,0,0,0.0,598.6323356628418,GREEN,LOW,30
2025-11-02T19:40:36.605882,cam_1_video1,74,36,0,0,0,36,0.6919123530387878,496.02818489074707,RED,HIGH,0
2025-11-02T19:40:36.812511,cam_2_video2,74,0,0,0,0,0,0.0,394.5775032043457,GREEN,LOW,30
2025-11-02T19:40:37.093405,cam_1_video1,75,34,0,0,2,36,0.6774102449417114,416.520357131958,RED,HIGH,0
2025-11-02T19:40:37.337534,cam_2_video2,75,0,0,0,0,0,0.0,459.67960357666016,GREEN,LOW,30
